,KRW-BTC,KRW-BTC,KRW-BTC,KRW-BTC,KRW-BTC,KRW-BTC,KRW-ETH,KRW-ETH,KRW-ETH,KRW-ETH,KRW-ETH,KRW-ETH,KRW-ADA,KRW-ADA,KRW-ADA,KRW-ADA,KRW-ADA,KRW-ADA,KRW-XRP,KRW-XRP,KRW-XRP,KRW-XRP,KRW-XRP,KRW-XRP,KRW-DOT,KRW-DOT,KRW-DOT,KRW-DOT,KRW-DOT,KRW-DOT,KRW-BCH,KRW-BCH,KRW-BCH,KRW-BCH,KRW-BCH,KRW-BCH,KRW-ETC,KRW-ETC,KRW-ETC,KRW-ETC,KRW-ETC,KRW-ETC,KRW-EOS,KRW-EOS,KRW-EOS,KRW-EOS,KRW-EOS,KRW-EOS,KRW-TRX,KRW-TRX,KRW-TRX,KRW-TRX,KRW-TRX,KRW-TRX
,open,high,low,close,volume,value,open,high,low,close,volume,value,open,high,low,close,volume,value,open,high,low,close,volume,value,open,high,low,close,volume,value,open,high,low,close,volume,value,open,high,low,close,volume,value,open,high,low,close,volume,value,open,high,low,close,volume,value
2021-08-08 09:00:00,50956000.0,51731000.0,50110000.0,50799000.0,8950.68143253,456213636723.8092,3611000.0,3649000.0,3433000.0,3493000.0,134216.89054054,477474148386.25085,1685.0,1710.0,1640.0,1655.0,44151084.50247231,73988710638.55019,935.0,964.0,898.0,904.0,419843447.1678623,390373562472.00104,24000.0,24300.0,22350.0,22800.0,1469521.01385926,34462917345.88722,670700.0,680400.0,642400.0,644700.0,67512.63188285,44525089594.645996,69440.0,72750.0,65600.0,66320.0,9915138.23137101,690408316160.6934,5255.0,5385.0,4930.0,4980.0,23879962.57479393,122696320204.52165,86.2,87.2,82.4,83.5,259941010.33916014,22145817090.5949
2021-08-09 09:00:00,50790000.0,53077000.0,49585000.0,52846000.0,10539.78165913,545486912751.485,3494000.0,3630000.0,3356000.0,3612000.0,164828.61910855,578049761886.48,1655.0,1710.0,1615.0,1690.0,43507773.16889943,72531699334.64354,905.0,947.0,881.0,935.0,368195882.44098747,340046294310.59766,22800.0,24380.0,21660.0,23540.0,1457864.7732149,33710227979.76491,644700.0,687600.0,628200.0,676800.0,99663.0241301,66438598213.48726,66320.0,69270.0,63810.0,67730.0,5745273.10713107,385038827876.15173,4985.0,5215.0,4810.0,5195.0,20981545.76139487,105985269394.65926,83.5,85.4,80.7,84.7,275744283.86226225,23049597448.881554
2021-08-10 09:00:00,52862000.0,53491000.0,51800000.0,52339000.0,9910.23810999,520878470417.8687,3611000.0,3698000.0,3543000.0,3611000.0,112888.12994405,407967932635.51624,1690.0,1955.0,1680.0,1930.0,99950500.85007778,180874772054.14133,936.0,990.0,923.0,977.0,510813993.23006815,489513291125.9911,23540.0,24490.0,23320.0,23700.0,1441809.44278625,34300715226.580738,676600.0,693100.0,666000.0,680800.0,66379.98506048,45000695165.28126,67710.0,68910.0,66500.0,67610.0,4562584.08342298,308256406759.0444,5190.0,5425.0,5110.0,5280.0,23663340.98358551,124327358449.73653,84.6,86.6,83.8,85.7,304676048.29278755,25980676093.297512
2021-08-11 09:00:00,52335000.0,53500000.0,52219000.0,52590000.0,10943.96845795,579202786491.2515,3611000.0,3740000.0,3607000.0,3651000.0,101787.72093793,374760206631.721,1930.0,2180.0,1915.0,2075.0,133258943.57724933,274974033178.7977,977.0,1230.0,974.0,1165.0,713823074.4983978,770272375322.8385,23710.0,25680.0,23620.0,24660.0,1722403.4508233,42529320227.20921,680600.0,721400.0,679400.0,715900.0,75583.69580179,53079645525.03743,67600.0,72790.0,67480.0,70080.0,6624551.16017701,463992693363.9899,5280.0,5655.0,5265.0,5495.0,27946125.53222863,152873650960.71283,85.7,98.5,85.3,96.5,2990350221.2793183,281537542351.6899
2021-08-12 09:00:00,52585000.0,53395000.0,51391000.0,52079000.0,13202.59267402,691538686333.4755,3651000.0,3740000.0,3500000.0,3572000.0,116132.70552822,420468262838.4277,2070.0,2160.0,1980.0,2150.0,119854810.309583,248048303517.7046,1165.0,1210.0,1080.0,1135.0,674717195.1094636,774844880440.0726,24650.0,25800.0,23460.0,24320.0,2122903.56328869,52086717220.616196,715900.0,750000.0,696200.0,709800.0,108608.40454538,78384907936.70059,70070.0,76100.0,68050.0,70410.0,9653359.96571462,690298563780.9397,5500.0,5900.0,5310.0,5465.0,43373828.17658066,241405165084.16898,96.4,106.0,94.5,98.6,1826075957.1565878,182539802311.0332
2021-08-13 09:00:00,52078000.0,55313000.0,51767000.0,55146000.0,11542.23600174,619038294155.9808,3571000.0,3838000.0,3550000.0,3832000.0,98458.14614581,365696427229.6522,2145.0,2490.0,2135.0,2480.0,274735895.73523396,635892581523.4885,1130.0,1270.0,1115.0,1255.0,507299184.51947576,603738865843.3368,24330.0,26260.0,23940.0,26210.0,1897533.72672562,47944880856.91243,711600.0,759900.0,702100.0,758300.0,74363.80667225,54634262857.322464,70460.0,74450.0,69380.0,74120.0,5612860.13616654,405141326313.1074,5465.0,5980.0,5380.0,5975.0,39924925.92598404,227652441756.93573,98.6,104.0,97.6,103.0,790349203.9946213,79759636568.25797
2021-08-14 09:00:00,55145000.0,55742000.0,53573000.0,54812000.0,10406.46231641,570678967849.8423,3832000.0,3870000.0,3723000.0,3802000.0,92681.33311574,353021968945.9169,2475.0,2610.0,2415.0,2545.0,222605147.30427286,558330981441.5161,1255.0,1525.0,1235.0,1495.0,1222062333.177041,1677352389885.1113,26200.0,27150.0,25300.0,26660.0,2435587.1827637,63960769469.47823,759100.0,809700.0,745700.0,809700.0,119152.90615342,91837342261.61311,74120.0,78470.0,72110.0,78300.0,9372366.95729114,706335078165.8115,5980.0,6490.0,5870.0,6395.0,77783487.80952318,480843514450.3545,103.0,109.0,101.0,108.0,906892803.6983645,95003245887.49492
2021-08-15 09:00:00,54817000.0,55166000.0,53349000.0,54636000.0,8686.54728059,470845007276.4989,3804000.0,3849000.0,3661000.0,3844000.0,90884.00666642,340990734861.0243,2550.0,2640.0,2390.0,2520.0,136285846.2458456,342193829913.8194,1490.0,1575.0,1435.0,1490.0,995930719.7261839,1496412260780.7437,26680.0,27210.0,25570.0,27000.0,2177136.50965204,57507618496.241005,809600.0,831700.0,784100.0,820900.0,146463.73015759,118514157239.96266,78310.0,89360.0,77800.0,87380.0,16757733.60254904,1409766730234.1238,6390.0,6635.0,6010.0,6620.0,54633875.64691633,344650267379.7462,108.0,112.0,105.0,108.0,710970903.2109224,76920069377.9859
2021-08-16 09:00:00,54638000.0,55704000.0,53700000.0,53863000.0,8599.29243939,470451841173.91284,3844000.0,3873000.0,3692000.0,3695000.0,79651.46968231,301894605393.39307,2525.0,2545.0,2420.0,2430.0,71224158.25618029,177210584023.98785,1495.0,1540.0,1360.0,1395.0,631519309.3705709,922777535995.7373,26980.0,29710.0,26490.0,28640.0,4997325.72846095,141597317056.37253,821200.0,844000.0,789300.0,789900.0,99191.19003139,80803360942.58704,87380.0,88490.0,80370.0,81510.0,6989055.60434264,592002018022.9357,6615.0,7050.0,6450.0,6475.0,63586900.12521146,427688487518.3291,109.0,113.0,104.0,105.0,733640384.7210798,79969982137.84795
2021-08-17 09:00:00,53863000.0,54649000.0,52500000.0,52660000.0,9398.25919668,505480406480.1733,3694000.0,3804000.0,3536000.0,3549000.0,101771.69299622,375349442268.6118,2430.0,2510.0,2245.0,2270.0,89102647.80369739,213689694438.91653,1395.0,1435.0,1280.0,1300.0,719766839.5266517,985428878016.8679,28650.0,32190.0,27260.0,27750.0,8201304.00089664,247697674291.5921,789600.0,806200.0,749000.0,753600.0,84132.11631518,65892906762.94958,81520.0,83840.0,74300.0,75400.0,8186887.01882425,653561521178.8684,6475.0,6585.0,5915.0,5975.0,56398360.12786293,355886134785.1753,105.0,107.0,99.8,100.0,523210314.01877254,54553550675.258224
2021-08-18 09:00:00,52674000.0,53874000.0,51938000.0,52812000.0,14256.33672927,757953791475.3573,3549000.0,3648000.0,3450000.0,3555000.0,88788.5055212,316960877161.5819,2270.0,2535.0,2200.0,2480.0,142408057.75664777,339043274004.62463,1300.0,1390.0,1235.0,1345.0,721234227.14784,944567579311.5413,27750.0,30040.0,26530.0,28160.0,6785765.60825983,191444811371.9787,753600.0,765400.0,725000.0,745100.0,62490.33676311,46849683958.521576,75380.0,77420.0,70660.0,75440.0,6869755.90951968,511677677409.83344,5975.0,6050.0,5605.0,5860.0,38946094.86533982,228516608123.16083,100.0,102.0,95.0,99.7,437252335.2845933,43515389799.561005
2021-08-19 09:00:00,52815000.0,55050000.0,52002000.0,55017000.0,13997.11722659,744124182994.7227,3555000.0,3747000.0,3504000.0,3744000.0,67313.50223152,242122620914.19943,2485.0,2940.0,2455.0,2920.0,232478431.252304,610374999421.3022,1345.0,1455.0,1300.0,1455.0,525162484.6854587,713058171926.7667,28160.0,31360.0,27770.0,31250.0,4300771.32075805,126082370512.455,745400.0,776300.0,735800.0,776300.0,40203.36472553,30188264654.901897,75440.0,78880.0,72300.0,78850.0,4506440.76515763,338080464985.1276,5870.0,6185.0,5725.0,6180.0,27560203.58788299,162344908823.4446,99.7,104.0,97.1,104.0,340408761.82563794,33904989647.544895
2021-08-20 09:00:00,55030000.0,57910000.0,54824000.0,57683000.0,12560.50365601,702429945452.2936,3744000.0,3867000.0,3730000.0,3835000.0,73009.4990724,277612581119.2961,2920.0,3035.0,2790.0,2870.0,351812266.5444347,1031473484079.4177,1450.0,1510.0,1405.0,1475.0,542134306.7185014,791522020988.7227,31250.0,33490.0,30810.0,32840.0,4027204.82892978,129946797095.84274,776300.0,824700.0,767300.0,817000.0,75728.88695342,60037239031.14567,78830.0,82990.0,77500.0,82200.0,5303378.23380818,424820488104.59644,6175.0,6400.0,6075.0,6370.0,26667336.22246812,166081426013.81033,104.0,107.0,102.0,106.0,366031434.780313,38052234162.1598
2021-08-21 09:00:00,57690000.0,58280000.0,56557000.0,57553000.0,9176.90265489,526538062801.1975,3837000.0,3860000.0,3770000.0,3797000.0,54232.72931893,207398941489.807,2870.0,2960.0,2810.0,2865.0,137595320.97252706,396291135521.8192,1480.0,1510.0,1425.0,1430.0,402523540.33824617,589291589551.1038,32880.0,34360.0,32090.0,32820.0,3281112.38333812,109332631310.05064,816900.0,822000.0,790100.0,795600.0,87005.80563482,70033148145.56094,82200.0,82500.0,79330.0,79880.0,4268978.89155613,344516666630.1701,6370.0,6600.0,6220.0,6300.0,28680633.9179103,183053031652.14352,105.0,106.0,103.0,104.0,258886524.53097194,27105237989.7543
2021-08-22 09:00:00,57576000.0,58000000.0,56611000.0,57681000.0,7327.1797741,420622994566.5057,3796000.0,3830000.0,3700000.0,3790000.0,43679.76933482,164998005418.9627,2865.0,3180.0,2860.0,3165.0,217328924.5887871,658150484849.262,1435.0,1470.0,1395.0,1435.0,296427865.79997903,426036719504.7894,32810.0,33560.0,31260.0,32350.0,2268925.38967589,73617639924.27002,795600.0,807500.0,771900.0,787200.0,50686.87660752,40136117228.14132,79880.0,80600.0,76800.0,78800.0,3045879.06056815,240841483450.33786,6300.0,6475.0,6140.0,6340.0,20072577.42416254,126981412461.47293,104.0,105.0,101.0,103.0,225728835.47556862,23338396899.212887
2021-08-23 09:00:00,57714000.0,58726000.0,57374000.0,57627000.0,10945.24369893,637195815103.7274,3790000.0,3908000.0,3776000.0,3864000.0,68900.42332723,266338101753.23233,3165.0,3460.0,3140.0,3385.0,292408284.32831067,967402146308.8527,1435.0,1515.0,1425.0,1450.0,533321326.7232032,781505703525.9249,32380.0,33250.0,32020.0,32460.0,2570213.93183046,83864478743.38191,787200.0,803900.0,780800.0,789600.0,71008.44887052,56385311351.55382,78810.0,81200.0,78030.0,79330.0,4189739.9372458,333554489283.15125,6340.0,6640.0,6265.0,6505.0,26640327.92451674,172207348361.06818,104.0,106.0,102.0,104.0,493045632.35517716,51584015823.86861
2021-08-24 09:00:00,57627000.0,57905000.0,55800000.0,56134000.0,16813.02809495,960959159079.5452,3864000.0,3896000.0,3714000.0,3728000.0,66461.87405698,253654285759.37134,3390.0,3440.0,3100.0,3200.0,221962915.91549873,725752423686.3156,1450.0,1470.0,1335.0,1335.0,460539500.85205007,648130565035.5757,32460.0,32780.0,29250.0,29550.0,2354971.49670168,73056993901.75586,789600.0,792200.0,746800.0,749900.0,64214.35647806,49663036860.91044,79330.0,79560.0,74000.0,74120.0,3835161.26558664,294316227441.573,6500.0,6590.0,5940.0,5965.0,33520880.84835968,209540186660.79303,105.0,106.0,99.1,99.5,475129138.2915509,48977554518.41995
2021-08-25 09:00:00,56168000.0,57325000.0,55100000.0,57100000.0,11188.10656994,628614221129.9324,3728000.0,3776000.0,3600000.0,3765000.0,58564.4616382,216845533151.00006,3205.0,3275.0,3040.0,3190.0,173682519.5366705,549066380321.3188,1340.0,1380.0,1295.0,1370.0,411886138.92921484,553051453207.7014,29540.0,31060.0,28620.0,30340.0,2337609.63692751,69864766703.8337,749900.0,774700.0,731500.0,758900.0,69177.37119829,51933457110.082466,74120.0,76100.0,71300.0,74750.0,3339280.26990293,246265012149.45065,5960.0,6120.0,5735.0,6070.0,25978964.15028167,154601011144.99927,99.5,103.0,96.5,103.0,488742935.17118096,48895658980.6619
2021-08-26 09:00:00,57088000.0,57497000.0,54504000.0,55225000.0,9477.10372476,527838423776.14746,3765000.0,3780000.0,3594000.0,3648000.0,57634.90764099,211525916720.56586,3190.0,3245.0,2925.0,2990.0,150115802.7975984,459675698518.8727,1365.0,1385.0,1260.0,1270.0,473003031.3933256,621426367671.155,30340.0,30770.0,27910.0,28230.0,1929793.36655996,56032369424.582436,758900.0,764100.0,713300.0,714800.0,41617.75824199,30488342535.46505,74750.0,75280.0,70240.0,70630.0,2726705.46810755,196481364829.90842,6075.0,6140.0,5565.0,5610.0,22530489.84392231,130792085777.29327,102.0,103.0,97.0,98.0,360230998.3444467,35880734158.23212
2021-08-27 09:00:00,55255000.0,57600000.0,54616000.0,57401000.0,8324.33196789,466075659839.3081,3646000.0,3845000.0,3602000.0,3826000.0,64313.75761746,240492097989.16327,2990.0,3450.0,2940.0,3450.0,293832707.1988244,951644959905.2067,1270.0,1400.0,1240.0,1395.0,512993872.46157366,670534311273.0382,28230.0,31370.0,27590.0,31080.0,3071978.40757571,90792723277.14821,715700.0,747100.0,704300.0,746500.0,47341.41199622,34339113968.19619,70630.0,75610.0,69200.0,75430.0,3487189.29124278,251215882554.6165,5610.0,5965.0,5455.0,5950.0,22030769.93549518,125631042711.60136,98.0,104.0,96.0,103.0,374115719.9153058,37284150975.43869
2021-08-28 09:00:00,57400000.0,57885000.0,56704000.0,57428000.0,5552.26274864,318695080890.53296,3825000.0,3850000.0,3758000.0,3809000.0,33309.83116577,126832493074.02942,3445.0,3475.0,3260.0,3350.0,126212998.23221388,422995919506.992,1395.0,1405.0,1330.0,1345.0,255773466.9029652,349183452575.48364,31090.0,31400.0,30000.0,30510.0,1400574.71618921,42880464481.00012,746000.0,820000.0,734000.0,776900.0,120775.67130872,92599676864.8077,75430.0,78700.0,74750.0,77000.0,5567456.72311692,428255514670.79767,5955.0,6000.0,5755.0,5880.0,13718441.02438812,80471859244.12154,104.0,104.0,101.0,103.0,286490347.1123112,29374540859.41188
2021-08-29 09:00:00,57428000.0,58000000.0,56500000.0,57272000.0,11623.61867326,664765748254.3783,3809000.0,3845000.0,3720000.0,3780000.0,40531.25713916,153206252462.62448,3350.0,3460.0,3215.0,3340.0,145534785.11079177,488127175523.08826,1345.0,1370.0,1315.0,1335.0,289327264.6311685,388473396680.1417,30510.0,30970.0,29800.0,30230.0,1473708.64990033,44869525634.80108,776600.0,896000.0,771300.0,773900.0,480853.52975895,395817921579.86804,77000.0,82450.0,75860.0,76340.0,6582782.87934105,516712638605.41705,5880.0,6150.0,5830.0,5930.0,26210826.58402352,157004488060.2123,103.0,107.0,102.0,103.0,456522101.97892517,47642047292.519714
2021-08-30 09:00:00,57272000.0,57479000.0,55555000.0,55800000.0,14613.33339131,827526275068.3098,3783000.0,3922000.0,3706000.0,3825000.0,63708.5597859,242761250108.21536,3340.0,3405.0,3220.0,3250.0,82367898.9711688,273042762359.698,1335.0,1345.0,1300.0,1305.0,226270089.27403983,300590843084.7815,30170.0,32270.0,28930.0,30850.0,2045610.07665393,62275317955.27391,773900.0,782700.0,746000.0,750000.0,96235.47749821,73468403063.10709,76340.0,77850.0,72820.0,73560.0,3235013.55020499,241301565604.34116,5930.0,5965.0,5705.0,5725.0,13885124.71616663,80711573765.58505,104.0,105.0,101.0,103.0,383514141.3267018,39486637295.42319
2021-08-31 09:00:00,55800000.0,56333000.0,55022000.0,55230000.0,11075.54698274,616516258003.1985,3825000.0,4050000.0,3777000.0,4014000.0,117427.79811026,462958009358.35486,3245.0,3365.0,3200.0,3240.0,91310182.21112104,299119369407.29535,1310.0,1460.0,1295.0,1385.0,569118724.7185849,777635461912.6624,30850.0,37650.0,30250.0,36700.0,11024294.86468755,383161058735.21497,751500.0,761900.0,737000.0,745500.0,62506.81012476,46803511081.97439,73590.0,76900.0,72000.0,74800.0,4565715.65429806,341203986004.7433,5725.0,5965.0,5625.0,5895.0,14817164.57846344,86100030356.1508,103.0,106.0,100.0,104.0,496879007.9192902,51299323047.441444
2021-09-01 09:00:00,55228000.0,56900000.0,54538000.0,56455000.0,9099.48005828,505247782246.04785,4014000.0,4438000.0,3962000.0,4422000.0,112075.70224651,469598353152.9055,3240.0,3365.0,3190.0,3315.0,66098777.70906503,216495458077.7244,1385.0,1435.0,1355.0,1435.0,373054374.80461884,521083311646.47766,36700.0,39290.0,34750.0,38320.0,5352844.05264811,194608682854.98035,744900.0,760700.0,731900.0,760000.0,54992.83005205,41108138521.84672,74800.0,80410.0,73020.0,80030.0,4978769.35561422,382960999682.4548,5900.0,6165.0,5750.0,6140.0,12740136.8328288,75880730167.18689,104.0,110.0,102.0,109.0,533552962.7631858,56697136106.73833
2021-09-02 09:00:00,56445000.0,58369000.0,56232000.0,57155000.0,8965.19366094,515970812918.00903,4422000.0,4457000.0,4321000.0,4398000.0,87141.4811155,381736367877.3315,3310.0,3595.0,3280.0,3435.0,163076917.6185605,567659965481.8694,1430.0,1500.0,1415.0,1460.0,412716868.5916977,602538212927.4459,38350.0,38350.0,36580.0,36970.0,1993685.91874161,74762941358.34473,759800.0,780100.0,754400.0,773100.0,81736.88297055,63062991456.482124,80030.0,81360.0,78120.0,78760.0,5802781.63315142,460669647548.76294,6140.0,6230.0,6040.0,6115.0,14622846.09640489,89774035135.13638,109.0,119.0,109.0,115.0,864639113.3364961,98836561316.12465
2021-09-03 09:00:00,57155000.0,59110000.0,56500000.0,57783000.0,11527.48633542,667571204414.9666,4400000.0,4677000.0,4334000.0,4551000.0,111930.19889411,506704052544.2546,3435.0,3500.0,3385.0,3425.0,73809316.10094333,253727482230.56757,1460.0,1525.0,1430.0,1485.0,463473157.162738,687285955759.5844,36970.0,39180.0,36180.0,38740.0,2389034.69677112,90948609624.78975,772300.0,833700.0,759300.0,822700.0,174497.39538672,138791342599.61298,78760.0,83480.0,77350.0,80730.0,6653533.58888336,535519879274.3711,6110.0,6610.0,5985.0,6540.0,27005413.38860888,170532693682.40967,116.0,124.0,113.0,117.0,997737017.740628,118846538879.41158
2021-09-04 09:00:00,57717000.0,58500000.0,57184000.0,57827000.0,7242.35579057,419279027038.78033,4551000.0,4598000.0,4450000.0,4501000.0,54178.80945606,245417783694.46344,3430.0,3440.0,3255.0,3285.0,74031292.0148586,248984007228.2496,1490.0,1500.0,1440.0,1455.0,271016154.8027851,398793811958.01404,38800.0,39500.0,37300.0,37580.0,1354771.05169419,51967936868.68623,822300.0,849900.0,809400.0,822200.0,99472.9905388,81843923318.04564,80740.0,82430.0,79240.0,79710.0,4502819.44585997,362191128810.6973,6545.0,6800.0,6415.0,6600.0,26315680.0890195,173445295076.8539,117.0,120.0,114.0,118.0,507945597.9554537,59599003069.28288
2021-09-05 09:00:00,57836000.0,59650000.0,57217000.0,59212000.0,7573.37229192,439317277734.582,4503000.0,4570000.0,4430000.0,4521000.0,58642.88777573,264216739436.9795,3285.0,3375.0,3250.0,3330.0,62685496.18076321,207618027051.17178,1455.0,1505.0,1430.0,1495.0,318295594.8858678,467132241587.60944,37600.0,39700.0,36950.0,39430.0,1402974.66036295,53514624643.63218,822200.0,878700.0,806600.0,874000.0,120100.0419977,100106541250.93495,79700.0,84970.0,78690.0,84070.0,5688558.58766654,464728022113.20654,6600.0,7290.0,6400.0,7195.0,36704127.77655328,252174031426.77917,117.0,121.0,117.0,120.0,584230421.2667704,69319660491.82236
2021-09-06 09:00:00,59212000.0,61056000.0,58810000.0,60839000.0,7151.92707503,426546418425.84424,4523000.0,4572000.0,4450000.0,4537000.0,49739.36143169,224934930304.10318,3330.0,3360.0,3250.0,3280.0,50815145.35981016,167905841992.1118,1500.0,1630.0,1495.0,1600.0,730860786.451183,1144708702490.6794,39430.0,40450.0,37500.0,39680.0,1613950.70898814,63432113080.83427,873700.0,930000.0,854400.0,906600.0,178697.65822164,160172665943.04346,84040.0,88570.0,82330.0,84780.0,6503270.02382204,553568012358.5577,7195.0,7375.0,6835.0,7175.0,28615686.0142716,204191921036.6359,120.0,124.0,117.0,119.0,591191593.9845574,71133687092.64954
2021-09-07 09:00:00,60839000.0,61113000.0,55000000.0,56672000.0,19856.73841443,1160638810012.4539,4537000.0,4556000.0,3799000.0,4146000.0,170735.98360389,725036994646.9696,3280.0,3320.0,2630.0,3035.0,230538322.2184973,694509844898.3969,1605.0,1615.0,1260.0,1360.0,1333968569.0984662,1895497971813.0005,39680.0,41350.0,29000.0,33730.0,4874782.6292061,176550870836.53534,906500.0,910000.0,731600.0,813300.0,178070.35540874,149099347322.9954,84780.0,85390.0,65950.0,72270.0,9940093.67911262,761174347632.0535,7175.0,7235.0,5470.0,5900.0,55776193.37876805,350175567994.8406,119.0,123.0,98.8,103.0,1355371408.6166282,149374350578.63943
2021-09-08 09:00:00,56668000.0,57250000.0,53154000.0,55580000.0,12683.32987229,701590969807.58,4147000.0,4308000.0,3836000.0,4229000.0,156182.38241433,637112231361.736,3035.0,3095.0,2645.0,2985.0,189409421.22979838,543178573253.15234,1360.0,1390.0,1210.0,1330.0,956326752.6702911,1247023461428.9521,33730.0,34980.0,30070.0,33520.0,3444929.373274,113533978703.44876,815900.0,823400.0,766900.0,800100.0,92156.41574714,73080689952.66385,72490.0,74500.0,65000.0,71320.0,6997394.4019019,488168009670.0807,5905.0,6010.0,5310.0,5725.0,32035838.68153454,181442792250.78207,104.0,116.0,99.5,112.0,1189023997.0954213,128801994632.3287
2021-09-09 09:00:00,55576000.0,56567000.0,54701000.0,55900000.0,7540.98052835,418872318710.8933,4229000.0,4260000.0,4081000.0,4133000.0,81531.61217588,340627260973.9397,2985.0,3130.0,2870.0,3030.0,115474071.07449104,349973330868.94977,1330.0,1360.0,1285.0,1315.0,485735762.34129053,643944795345.5967,33520.0,38050.0,32500.0,35950.0,3327858.34174327,117140343478.9045,800700.0,808200.0,788200.0,797500.0,47187.33950332,37659275460.1849,71320.0,72370.0,69300.0,71050.0,3264409.51339635,231424328310.29587,5730.0,5920.0,5615.0,5810.0,21196814.78863089,122425855022.67833,112.0,113.0,108.0,112.0,544117772.8246938,60422069840.30659
2021-09-10 09:00:00,55879000.0,56850000.0,54701000.0,55031000.0,10524.62607334,587118672586.7328,4135000.0,4245000.0,3900000.0,3943000.0,71985.46398221,293061884865.1622,3030.0,3125.0,2810.0,2925.0,88454847.81890824,264035938961.6676,1315.0,1510.0,1275.0,1295.0,1131988926.181387,1566603406717.365,35910.0,39580.0,34600.0,35850.0,5399099.56895557,201583936309.6545,797500.0,814200.0,764100.0,771900.0,54587.64295843,43272303604.47903,71070.0,73300.0,67560.0,69100.0,3091600.52890274,217845233826.8181,5810.0,6095.0,5500.0,5600.0,23270949.19333334,135052465909.1751,111.0,116.0,106.0,112.0,577870594.553546,63961936552.77006
2021-09-11 09:00:00,55031000.0,55400000.0,54316000.0,54800000.0,4246.7897401,233572715191.50043,3943000.0,4041000.0,3917000.0,3965000.0,47112.65549723,187373646957.0005,2925.0,3340.0,2885.0,3160.0,195437473.99116206,622992805690.0522,1290.0,1340.0,1280.0,1310.0,290060235.71800935,380380238895.5591,35870.0,38900.0,34460.0,38300.0,2698897.46915927,98575008938.68333,771900.0,783700.0,760900.0,771300.0,25376.45982631,19620281955.827904,69050.0,70530.0,67890.0,69270.0,1606611.42865122,111352843926.04047,5595.0,5790.0,5565.0,5680.0,10386113.78682596,59085266325.828636,111.0,117.0,110.0,115.0,486859077.14556915,55914247545.71948
2021-09-12 09:00:00,54800000.0,55580000.0,54316000.0,55078000.0,4456.24751341,244803798485.11185,3966000.0,4157000.0,3924000.0,4071000.0,55133.38977334,224199100100.73798,3155.0,3330.0,3040.0,3095.0,142993528.83880666,450779875587.0167,1305.0,1350.0,1285.0,1340.0,267101803.82167938,352234314020.1229,38280.0,43450.0,37320.0,42890.0,5170082.44859416,207454800331.42847,771300.0,785400.0,757500.0,775300.0,31128.26056916,24047941329.540707,69270.0,70840.0,68340.0,69620.0,1857005.32120737,129389110713.72362,5680.0,5945.0,5550.0,5840.0,13771456.50867391,79834183385.80498,115.0,143.0,114.0,135.0,2789750441.1326375,371109685179.8098
2021-09-13 09:00:00,55078000.0,56663000.0,53600000.0,54274000.0,7678.99872171,419768907821.3112,4073000.0,4112000.0,3851000.0,3969000.0,78320.27184912,310559045860.00635,3090.0,3115.0,2850.0,2900.0,106868358.6310944,315771427984.05426,1340.0,1355.0,1265.0,1285.0,402382598.2391729,521875695489.7954,42850.0,46030.0,39210.0,42060.0,9500143.58105398,408672590300.218,775300.0,827000.0,730100.0,743100.0,153990.23556068,119032364319.90884,69660.0,70400.0,65850.0,67350.0,2962835.62461101,200905888422.50714,5840.0,6165.0,5510.0,5740.0,29956771.67623727,173061195694.2961,135.0,141.0,122.0,127.0,1690532340.0775867,220463316922.3067
2021-09-14 09:00:00,54340000.0,56857000.0,54120000.0,56564000.0,5994.88062518,333704711921.34143,3969000.0,4127000.0,3943000.0,4125000.0,56865.34843852,229250837844.29364,2900.0,2930.0,2810.0,2900.0,58780537.63894691,169247513443.45932,1285.0,1320.0,1280.0,1315.0,214556436.6661937,278276489709.1692,42070.0,46900.0,41120.0,44960.0,4534181.12108318,201633502255.64984,743100.0,774900.0,735500.0,768400.0,45091.97505318,34036344623.937622,67350.0,69070.0,66700.0,68830.0,1530002.61740326,103934863865.94159,5735.0,5870.0,5680.0,5835.0,13260426.5831858,76875172381.02904,126.0,146.0,126.0,142.0,2463883419.0160913,343968678432.70087
2021-09-15 09:00:00,56564000.0,57600000.0,56011000.0,57207000.0,5204.48354612,295924748212.92676,4120000.0,4293000.0,4030000.0,4291000.0,58236.96684432,241255684343.3423,2900.0,3060.0,2835.0,2955.0,66585190.0916685,195778784430.02527,1315.0,1340.0,1295.0,1330.0,185720118.30636135,244012897620.13223,44960.0,45880.0,42790.0,43330.0,2572942.50968441,113034707010.33885,768400.0,779700.0,757900.0,776500.0,39236.74305927,30150366317.197342,68810.0,70720.0,67920.0,70280.0,1866963.56558862,129492480182.58887,5835.0,6120.0,5720.0,6065.0,12949700.62150196,76278484167.10063,142.0,147.0,136.0,144.0,956369115.5178031,134188348136.93477
